EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription,Domain,,,,
2406,pinus,0.0992,Ogden,WASATCH,,,,
2406,platanus,0.031,Ogden,WASATCH,,,,
2406,populus,0.0924,Ogden,WASATCH,,,,
2406,prunus,0.0242,Ogden,WASATCH,,,,
2406,pyrus,0.0448,Ogden,WASATCH,,,,
2406,quercus,0.0291,Ogden,WASATCH,,,,
2406,rhus,0.0019,Ogden,WASATCH,,,,
2406,robinia,0.0107,Ogden,WASATCH,,,,
2406,salix,0.0105,Ogden,WASATCH,,,,
2406,taxus,0.0003,Ogden,WASATCH,,,,
2406,Thuja,0.0133,Ogden,WASATCH,,,,
2406,tilia,0.0362,Ogden,WASATCH,,,,
2406,ulmus,0.0789,Ogden,WASATCH,,,,
2406,Viburnum,0.002,Ogden,WASATCH,,,,
2406,zelkova,0.0034,Ogden,WASATCH,,,,
2407,Acer,0.1538,WestValley,WASATCH,,,,
2407,Ailanthus,0.0192,WestValley,WASATCH,,,,
2407,Betula,0.0192,WestValley,WASATCH,,,,
2407,Catalpa,0.0192,WestValley,WASATCH,,,,
2407,Elaeagnus,0.0384,WestValley,WASATCH,,,,
2407,Fraxinus,0.0769,WestValley,WASATCH,,,,
2407,Gleditsia,0.0192,WestValley,WASATCH,,,,
2407,Juniperus,0.0384,WestValley,WASATCH,,,,
2407,Koelreuteria,0.0192,WestValley,WASATCH,,,,
2407,Malus,0.0769,WestValley,WASATCH,,,,
2407,Picea,0.0961,WestValley,WASATCH,,,,
2407,Pinus,0.0769,WestValley,WASATCH,,,,
2407,Platanus,0.0576,WestValley,WASATCH,,,,
2407,Populus,0.0961,WestValley,WASATCH,,,,
2407,Prunus,0.0192,WestValley,WASATCH,,,,
2407,Salix,0.0192,WestValley,WASATCH,,,,
2407,Thuja,0.0384,WestValley,WASATCH,,,,
2407,Tilia,0.0384,WestValley,WASATCH,,,,
2407,Ulmus,0.0769,WestValley,WASATCH,,,,
2408,acer,0.0937,SLC,WASATCH,,,,
2408,aesculus,0.0104,SLC,WASATCH,,,,
2408,ailanthus,0.0381,SLC,WASATCH,,,,
2408,betula,0.0104,SLC,WASATCH,,,,
2408,Buxus,0.0034,SLC,WASATCH,,,,
2408,catalpa,0.0243,SLC,WASATCH,,,,
2408,Cercis,0.0034,SLC,WASATCH,,,,
2408,Crataegus,0.0034,SLC,WASATCH,,,,
2408,elaeagnus,0.0208,SLC,WASATCH,,,,
2408,fraxinus,0.0902,SLC,WASATCH,,,,
2408,ginkgo,0.0034,SLC,WASATCH,,,,
2408,gleditsia,0.0625,SLC,WASATCH,,,,
2408,juniperus,0.0451,SLC,WASATCH,,,,
2408,koelreuteria,0.0104,SLC,WASATCH,,,,
2408,ligustrum,0.0034,SLC,WASATCH,,,,
2408,liriodendron,0.0034,SLC,WASATCH,,,,
2408,malus,0.0138,SLC,WASATCH,,,,
2408,morus,0.0208,SLC,WASATCH,,,,
2408,picea,0.0416,SLC,WASATCH,,,,
2408,pinus,0.0659,SLC,WASATCH,,,,
2408,platanus,0.0208,SLC,WASATCH,,,,
2408,populus,0.0486,SLC,WASATCH,,,,
2408,prunus,0.052,SLC,WASATCH,,,,
2408,pyrus,0.052,SLC,WASATCH,,,,
2408,quercus,0.0138,SLC,WASATCH,,,,
2408,robinia,0.0173,SLC,WASATCH,,,,
2408,salix,0.0034,SLC,WASATCH,,,,
2408,taxus,0.0034,SLC,WASATCH,,,,
2408,thuja,0.0069,SLC,WASATCH,,,,
2408,tilia,0.0729,SLC,WASATCH,,,,
2408,ulmus,0.1284,SLC,WASATCH,,,,
2408,zelkova,0.0104,SLC,WASATCH,,,,
2409,Acer,0.1886,Provo,WASATCH,,,,
2409,Ailanthus,0.0188,Provo,WASATCH,,,,
2409,Betula,0.0188,Provo,WASATCH,,,,
2409,Fraxinus,0.0188,Provo,WASATCH,,,,
2409,Gleditsia,0.0377,Provo,WASATCH,,,,
2409,Juniperus,0.0188,Provo,WASATCH,,,,
2409,Malus,0.0754,Provo,WASATCH,,,,
2409,Picea,0.0566,Provo,WASATCH,,,,
2409,Pinus,0.2075,Provo,WASATCH,,,,
2409,Platanus,0.0377,Provo,WASATCH,,,,
2409,Populus,0.0754,Provo,WASATCH,,,,
2409,Pyrus,0.0188,Provo,WASATCH,,,,
2409,Salix,0.0188,Provo,WASATCH,,,,
2409,Thuja,0.0377,Provo,WASATCH,,,,
2409,Tilia,0.0754,Provo,WASATCH,,,,
2409,Ulmus,0.0754,Provo,WASATCH,,,,
2409,Viburnum,0.0188,Provo,WASATCH,,,,
2410,acer,0.0802,Lehi,WASATCH,,,,
2410,Ailanthus,0.0123,Lehi,WASATCH,,,,
2410,betula,0.0185,Lehi,WASATCH,,,,
2410,cercis,0.0061,Lehi,WASATCH,,,,
2410,Elaeagnus,0.0123,Lehi,WASATCH,,,,
2410,fraxinus,0.0679,Lehi,WASATCH,,,,
2410,gleditsia,0.0864,Lehi,WASATCH,,,,
2410,koelreuteria,0.0061,Lehi,WASATCH,,,,
2410,liriodendron,0.0061,Lehi,WASATCH,,,,
2410,malus,0.0432,Lehi,WASATCH,,,,
2410,morus,0.0308,Lehi,WASATCH,,,,
2410,picea,0.1728,Lehi,WASATCH,,,,
2410,pinus,0.0864,Lehi,WASATCH,,,,
2410,populus,0.1111,Lehi,WASATCH,,,,
2410,prunus,0.037,Lehi,WASATCH,,,,
2410,pyrus,0.0555,Lehi,WASATCH,,,,
2410,quercus,0.0493,Lehi,WASATCH,,,,
2410,rhus,0.0061,Lehi,WASATCH,,,,
2410,salix,0.0246,Lehi,WASATCH,,,,
2410,tilia,0.0185,Lehi,WASATCH,,,,
2410,ulmus,0.0679,Lehi,WASATCH,,,,
2411,acer,0.1826,MillCreek,WASATCH,,,,
2411,Betula,0.0096,MillCreek,WASATCH,,,,
2411,catalpa,0.0288,MillCreek,WASATCH,,,,
2411,Elaeagnus,0.0096,MillCreek,WASATCH,,,,
2411,fraxinus,0.0576,MillCreek,WASATCH,,,,
2411,gleditsia,0.0673,MillCreek,WASATCH,,,,
2411,malus,0.048,MillCreek,WASATCH,,,,
2411,picea,0.0865,MillCreek,WASATCH,,,,
2411,pinus,0.1634,MillCreek,WASATCH,,,,
2411,populus,0.125,MillCreek,WASATCH,,,,
2411,prunus,0.0192,MillCreek,WASATCH,,,,
2411,pyrus,0.048,MillCreek,WASATCH,,,,
2411,Quercus,0.0096,MillCreek,WASATCH,,,,
2411,Robinia,0.0192,MillCreek,WASATCH,,,,
2411,salix,0.0192,MillCreek,WASATCH,,,,
2411,tilia,0.0288,MillCreek,WASATCH,,,,
2411,ulmus,0.0769,MillCreek,WASATCH,,,,
2412,acer,0.1909,Layton,WASATCH,,,,
2412,catalpa,0.0272,Layton,WASATCH,,,,
2412,elaeagnus,0.0454,Layton,WASATCH,,,,
2412,fraxinus,0.1363,Layton,WASATCH,,,,
2412,Gleditsia,0.0454,Layton,WASATCH,,,,
2412,Juglans,0.009,Layton,WASATCH,,,,
2412,juniperus,0.009,Layton,WASATCH,,,,
2412,malus,0.009,Layton,WASATCH,,,,
2412,picea,0.1,Layton,WASATCH,,,,
2412,pinus,0.1,Layton,WASATCH,,,,
2412,platanus,0.0454,Layton,WASATCH,,,,
2412,populus,0.1,Layton,WASATCH,,,,
2412,pyrus,0.0363,Layton,WASATCH,,,,
2412,Quercus,0.0181,Layton,WASATCH,,,,
2412,salix,0.009,Layton,WASATCH,,,,
2412,tilia,0.0363,Layton,WASATCH,,,,
2412,ulmus,0.0727,Layton,WASATCH,,,,
2412,Zelkova,0.009,Layton,WASATCH,,,,
2413,acer,0.1208,Herriman,WASATCH,,,,
2413,ailanthus,0.0109,Herriman,WASATCH,,,,
2413,fraxinus,0.1758,Herriman,WASATCH,,,,
2413,gleditsia,0.1318,Herriman,WASATCH,,,,
2413,juniperus,0.0219,Herriman,WASATCH,,,,
2413,malus,0.0769,Herriman,WASATCH,,,,
2413,picea,0.0439,Herriman,WASATCH,,,,
2413,pinus,0.1098,Herriman,WASATCH,,,,
2413,populus,0.0989,Herriman,WASATCH,,,,
2413,prunus,0.0439,Herriman,WASATCH,,,,
2413,pyrus,0.0329,Herriman,WASATCH,,,,
2413,quercus,0.0219,Herriman,WASATCH,,,,
2413,rhus,0.0109,Herriman,WASATCH,,,,
2413,robinia,0.0109,Herriman,WASATCH,,,,
2413,tilia,0.0329,Herriman,WASATCH,,,,
2413,ulmus,0.0549,Herriman,WASATCH,,,,
2414,acer,0.1022,Draper,WASATCH,,,,
2414,Artemisia,0.0113,Draper,WASATCH,,,,
2414,Celtis,0.0113,Draper,WASATCH,,,,
2414,elaeagnus,0.0227,Draper,WASATCH,,,,
2414,fraxinus,0.0909,Draper,WASATCH,,,,
2414,gleditsia,0.0568,Draper,WASATCH,,,,
2414,koelreuteria,0.0227,Draper,WASATCH,,,,
2414,malus,0.034,Draper,WASATCH,,,,
2414,picea,0.0681,Draper,WASATCH,,,,
2414,pinus,0.0454,Draper,WASATCH,,,,
2414,platanus,0.0795,Draper,WASATCH,,,,
2414,populus,0.1136,Draper,WASATCH,,,,
2414,prunus,0.034,Draper,WASATCH,,,,
2414,pyrus,0.0454,Draper,WASATCH,,,,
2414,quercus,0.1363,Draper,WASATCH,,,,
2414,robinia,0.0113,Draper,WASATCH,,,,
2414,Thuja,0.0113,Draper,WASATCH,,,,
2414,tilia,0.0227,Draper,WASATCH,,,,
2414,ulmus,0.0681,Draper,WASATCH,,,,
2414,zelkova,0.0113,Draper,WASATCH,,,,
2415,acer,0.1392,Bountiful,WASATCH,,,,
2415,ailanthus,0.0379,Bountiful,WASATCH,,,,
2415,Artemisia,0.0126,Bountiful,WASATCH,,,,
2415,Betula,0.0253,Bountiful,WASATCH,,,,
2415,cercis,0.0253,Bountiful,WASATCH,,,,
2415,fraxinus,0.1139,Bountiful,WASATCH,,,,
2415,gleditsia,0.0759,Bountiful,WASATCH,,,,
2415,juglans,0.0126,Bountiful,WASATCH,,,,
2415,juniperus,0.0253,Bountiful,WASATCH,,,,
2415,malus,0.0506,Bountiful,WASATCH,,,,
2415,picea,0.0506,Bountiful,WASATCH,,,,
2415,pinus,0.0379,Bountiful,WASATCH,,,,
2415,platanus,0.0379,Bountiful,WASATCH,,,,
2415,populus,0.0632,Bountiful,WASATCH,,,,
2415,prunus,0.0126,Bountiful,WASATCH,,,,
2415,pyrus,0.1139,Bountiful,WASATCH,,,,
2415,quercus,0.0126,Bountiful,WASATCH,,,,
2415,robinia,0.0379,Bountiful,WASATCH,,,,
2415,Thuja,0.0253,Bountiful,WASATCH,,,,
2415,ulmus,0.0886,Bountiful,WASATCH,,,,
3001,Abies concolor,0.060475928,,US_LANDFIRE,,,,
3001,Abies grandis,3.44E-05,,US_LANDFIRE,,,,
3001,Abies lasiocarpa,0.00666436,,US_LANDFIRE,,,,
3001,Juniperus deppeana,0.001433326,,US_LANDFIRE,,,,
3001,Juniperus monosperma,0.040047549,,US_LANDFIRE,,,,
3001,Juniperus occidentalis,0.051072344,,US_LANDFIRE,,,,
3001,Juniperus osteosperma,0.310650331,,US_LANDFIRE,,,,
3001,Juniperus scopulorum,0.00710617,,US_LANDFIRE,,,,
3001,Larix occidentalis,0.000838044,,US_LANDFIRE,,,,
3001,Picea engelmannii,0.007851202,,US_LANDFIRE,,,,
3001,Pinus albicaulis,0.010157917,,US_LANDFIRE,,,,
3001,Pinus contorta,0.04122602,,US_LANDFIRE,,,,
3001,Pinus edulis,0.099926336,,US_LANDFIRE,,,,
3001,Pinus flexilis,0.009720757,,US_LANDFIRE,,,,
3001,Pinus ponderosa,0.067838814,,US_LANDFIRE,,,,
3001,Pinus quadrifolia,0.118766988,,US_LANDFIRE,,,,
3001,Populus deltoides,0.012629264,,US_LANDFIRE,,,,
3001,Populus tremuloides,0.032506079,,US_LANDFIRE,,,,
3001,Populus trichocarpa,0.010569033,,US_LANDFIRE,,,,
3001,Pseudotsuga menziesii,0.099331055,,US_LANDFIRE,,,,
3001,Quercus gambelii,0.01025651,,US_LANDFIRE,,,,
3001,Quercus garryana,0.000897573,,US_LANDFIRE,,,,
3002,Abies concolor,0.085825097,,US_LANDFIRE,,,,
3002,Abies magnifica,0.124714762,,US_LANDFIRE,,,,
3002,Calocedrus decurrens,0.007417917,,US_LANDFIRE,,,,
3002,Juniperus occidentalis,0.003085983,,US_LANDFIRE,,,,
3002,Olneya tesota,0.000165762,,US_LANDFIRE,,,,
3002,Pinus albicaulis,0.071646366,,US_LANDFIRE,,,,
3002,Pinus balfouriana,0.02071409,,US_LANDFIRE,,,,
3002,Pinus contorta,0.35453274,,US_LANDFIRE,,,,
3002,Pinus jeffreyi,0.129924261,,US_LANDFIRE,,,,
3002,Pinus lambertiana,0.016855898,,US_LANDFIRE,,,,
3002,Pinus monticola,0.103051285,,US_LANDFIRE,,,,
3002,Pinus ponderosa,0.033457326,,US_LANDFIRE,,,,
3002,Pinus quadrifolia,0.002976109,,US_LANDFIRE,,,,
3002,Pinus sabiniana,0.001297083,,US_LANDFIRE,,,,
3002,Populus tremuloides,0.007941602,,US_LANDFIRE,,,,
3002,Pseudotsuga macrocarpa,0.000994335,,US_LANDFIRE,,,,
3002,Pseudotsuga menziesii,0.003368754,,US_LANDFIRE,,,,
3002,Quercus agrifolia,0.00826623,,US_LANDFIRE,,,,
3002,Quercus chrysolepis,0.002682636,,US_LANDFIRE,,,,
3002,Quercus douglasii,0.000912762,,US_LANDFIRE,,,,
3002,Quercus garryana,0.000434264,,US_LANDFIRE,,,,
3002,Quercus kelloggii,0.00280892,,US_LANDFIRE,,,,
3002,Quercus lobata,0.0006269,,US_LANDFIRE,,,,
3002,Quercus wislizeni,0.003293126,,US_LANDFIRE,,,,
3002,Tsuga mertensiana,0.013005792,,US_LANDFIRE,,,,
3003,Abies amabilis,0.040324574,,US_LANDFIRE,,,,
3003,Abies grandis,0.003405663,,US_LANDFIRE,,,,
3003,Abies lasiocarpa,0.212146075,,US_LANDFIRE,,,,
3003,Abies procera,0.005065787,,US_LANDFIRE,,,,
3003,Alnus rubra,0.043099626,,US_LANDFIRE,,,,
3003,Arbutus menziesii,0.000169011,,US_LANDFIRE,,,,
3003,Calocedrus decurrens,2.73E-06,,US_LANDFIRE,,,,
3003,Chamaecyparis nootkatensis,0.012732163,,US_LANDFIRE,,,,
3003,Larix lyallii,0.015699851,,US_LANDFIRE,,,,
3003,Picea engelmannii,0.013630829,,US_LANDFIRE,,,,
3003,Pinus albicaulis,0.052523353,,US_LANDFIRE,,,,
3003,Pinus contorta,0.151905462,,US_LANDFIRE,,,,
3003,Pinus monticola,0.025473413,,US_LANDFIRE,,,,
3003,Pinus ponderosa,0.034675426,,US_LANDFIRE,,,,
3003,Populus trichocarpa,0.004030822,,US_LANDFIRE,,,,
3003,Pseudotsuga menziesii,0.147810125,,US_LANDFIRE,,,,
3003,Quercus kelloggii,0.00610257,,US_LANDFIRE,,,,
3003,Thuja plicata,0.030565551,,US_LANDFIRE,,,,
3003,Tsuga heterophylla,0.082931705,,US_LANDFIRE,,,,
3003,Tsuga mertensiana,0.117705266,,US_LANDFIRE,,,,
3004,Abies concolor,0.034629934,,US_LANDFIRE,,,,
3004,Celtis,0.00355203,,US_LANDFIRE,,,,
3004,Juniperus deppeana,0.049813212,,US_LANDFIRE,,,,
3004,Juniperus monosperma,0.072783632,,US_LANDFIRE,,,,
3004,Juniperus osteosperma,0.318570897,,US_LANDFIRE,,,,
3004,Juniperus scopulorum,0.01143339,,US_LANDFIRE,,,,
3004,Pinus edulis,0.167063169,,US_LANDFIRE,,,,
3004,Pinus jeffreyi,0.22732519,,US_LANDFIRE,,,,
3004,Pseudotsuga macrocarpa,0.015112614,,US_LANDFIRE,,,,
3004,Quercus chrysolepis,0.099084669,,US_LANDFIRE,,,,
3004,Quercus emoryi,0.000631263,,US_LANDFIRE,,,,
3006,Abies concolor,0.012049306,,US_LANDFIRE,,,,
3006,Abies grandis,0.044998337,,US_LANDFIRE,,,,
3006,Abies lasiocarpa,0.127102708,,US_LANDFIRE,,,,
3006,Acer macrophyllum,0.004560492,,US_LANDFIRE,,,,
3006,Betula papyrifera,0.00041091,,US_LANDFIRE,,,,
3006,Juniperus occidentalis,0.01429278,,US_LANDFIRE,,,,
3006,Juniperus osteosperma,0.004194114,,US_LANDFIRE,,,,
3006,Juniperus scopulorum,0.004258213,,US_LANDFIRE,,,,
3006,Larix lyallii,0.004195464,,US_LANDFIRE,,,,
3006,Larix occidentalis,0.008775522,,US_LANDFIRE,,,,
3006,Picea engelmannii,0.140322669,,US_LANDFIRE,,,,
3006,Pinus albicaulis,0.021529246,,US_LANDFIRE,,,,
3006,Pinus contorta,0.246742916,,US_LANDFIRE,,,,
3006,Pinus edulis,0.004743343,,US_LANDFIRE,,,,
3006,Pinus flexilis,0.012701769,,US_LANDFIRE,,,,
3006,Pinus monticola,0.000746925,,US_LANDFIRE,,,,
3006,Pinus ponderosa,0.162177134,,US_LANDFIRE,,,,
3006,Populus tremuloides,0.033230392,,US_LANDFIRE,,,,
3006,Pseudotsuga menziesii,0.138411162,,US_LANDFIRE,,,,
3006,Thuja plicata,0.014556599,,US_LANDFIRE,,,,
3007,Juniperus scopulorum,0.342707472,,US_LANDFIRE,,,,
3007,Populus,0.657292528,,US_LANDFIRE,,,,
3008,Abies amabilis,0.005907697,,US_LANDFIRE,,,,
3008,Abies concolor,0.000239501,,US_LANDFIRE,,,,
3008,Abies grandis,0.013317267,,US_LANDFIRE,,,,
3008,Abies procera,0.033752212,,US_LANDFIRE,,,,
3008,Acer macrophyllum,0.003248236,,US_LANDFIRE,,,,
3008,Alnus rubra,0.020614571,,US_LANDFIRE,,,,
3008,Arbutus menziesii,0.033921859,,US_LANDFIRE,,,,
3008,Calocedrus decurrens,0.021829541,,US_LANDFIRE,,,,
3008,Cornus nuttallii,0.002851562,,US_LANDFIRE,,,,
3008,Lithocarpus densiflorus,0.03461292,,US_LANDFIRE,,,,
3008,Pinus jeffreyi,0.002404992,,US_LANDFIRE,,,,
3008,Pinus lambertiana,0.020968833,,US_LANDFIRE,,,,
3008,Pinus muricata,0.134929014,,US_LANDFIRE,,,,
3008,Pinus ponderosa,0.073299855,,US_LANDFIRE,,,,
3008,Pseudotsuga menziesii,0.245910399,,US_LANDFIRE,,,,
3008,Quercus chrysolepis,0.057116058,,US_LANDFIRE,,,,
3008,Quercus garryana,0.046321037,,US_LANDFIRE,,,,
3008,Quercus kelloggii,0.104387616,,US_LANDFIRE,,,,
3008,Quercus wislizeni,0.026647009,,US_LANDFIRE,,,,
3008,Sequoia sempervirens,0.089640825,,US_LANDFIRE,,,,
3008,Torreya californica,8.23E-05,,US_LANDFIRE,,,,
3008,Tsuga heterophylla,0.025636613,,US_LANDFIRE,,,,
3008,Tsuga mertensiana,0.002360085,,US_LANDFIRE,,,,
3009,Abies lasiocarpa,9.12E-05,,US_LANDFIRE,,,,
3009,Acer glabrum,0.01712358,,US_LANDFIRE,,,,
3009,Acer negundo,0.000236357,,US_LANDFIRE,,,,
3009,Alnus,0.005886113,,US_LANDFIRE,,,,
3009,Alnus sinuata,2.17E-09,,US_LANDFIRE,,,,
3009,Alnus tenuifolia,0.000198537,,US_LANDFIRE,,,,
3009,Betula glandulosa,0.002519124,,US_LANDFIRE,,,,
3009,Betula occidentalis,0.001180946,,US_LANDFIRE,,,,
3009,Cornus canadensis,0.002147451,,US_LANDFIRE,,,,
3009,Cornus stolonifera,0.1740522,,US_LANDFIRE,,,,
3009,Crataegus,0.003313595,,US_LANDFIRE,,,,
3009,Crataegus douglasii,0.000387718,,US_LANDFIRE,,,,
3009,Elaeagnus commutata,0.001070588,,US_LANDFIRE,,,,
3009,Fraxinus pennsylvanica,0.000265312,,US_LANDFIRE,,,,
3009,Juniperus,0.2134118,,US_LANDFIRE,,,,
3009,Juniperus horizontalis,0.007537572,,US_LANDFIRE,,,,
3009,Juniperus scopulorum,0.0161166,,US_LANDFIRE,,,,
3009,Pinus albicaulis,0.000151432,,US_LANDFIRE,,,,
3009,Pinus contorta,5.05E-05,,US_LANDFIRE,,,,
3009,Pinus ponderosa,0.003899596,,US_LANDFIRE,,,,
3009,Populus balsamifera ssp. trichocarpa,5.20E-05,,US_LANDFIRE,,,,
3009,Populus deltoides,0.000326731,,US_LANDFIRE,,,,
3009,Populus tremuloides,0.000460244,,US_LANDFIRE,,,,
3009,Populus tremuloides,1.01E-06,,US_LANDFIRE,,,,
3009,Prunus,0.001410899,,US_LANDFIRE,,,,
3009,Prunus virginiana,0.07670501,,US_LANDFIRE,,,,
3009,Pseudotsuga menziesii,0.000340467,,US_LANDFIRE,,,,
3009,Pseudotsuga menziesii var. glauca,1.56E-05,,US_LANDFIRE,,,,
3009,Quercus macrocarpa,3.59E-05,,US_LANDFIRE,,,,
3009,Salix,0.4486428,,US_LANDFIRE,,,,
3009,Salix lasiandra,7.76E-05,,US_LANDFIRE,,,,
3009,Salix scouleriana,0.02229146,,US_LANDFIRE,,,,
3011,Abies amabilis,0.00211693,,US_LANDFIRE,,,,
3011,Abies concolor,0.077824819,,US_LANDFIRE,,,,
3011,Abies grandis,0.013162523,,US_LANDFIRE,,,,
3011,Abies lasiocarpa,0.097275224,,US_LANDFIRE,,,,
3011,Abies magnifica,0.028649551,,US_LANDFIRE,,,,
3011,Abies procera,0.000596987,,US_LANDFIRE,,,,
3011,Acer glabrum,0.002498253,,US_LANDFIRE,,,,
3011,Acer grandidentatum,0.004594793,,US_LANDFIRE,,,,
3011,Acer macrophyllum,0.000205436,,US_LANDFIRE,,,,
3011,Alnus rubra,0.000949497,,US_LANDFIRE,,,,
3011,Cercocarpus ledifolius,0.005198933,,US_LANDFIRE,,,,
3011,Juniperus occidentalis,0.011731426,,US_LANDFIRE,,,,
3011,Juniperus osteosperma,0.003631392,,US_LANDFIRE,,,,
3011,Juniperus scopulorum,0.003673308,,US_LANDFIRE,,,,
3011,Larix occidentalis,0.001441125,,US_LANDFIRE,,,,
3011,Picea engelmannii,0.044442359,,US_LANDFIRE,,,,
3011,Picea pungens,0.003815167,,US_LANDFIRE,,,,
3011,Picea sitchensis,0.000127486,,US_LANDFIRE,,,,
3011,Pinus albicaulis,0.004176301,,US_LANDFIRE,,,,
3011,Pinus aristata,0.000589901,,US_LANDFIRE,,,,
3011,Pinus contorta,0.076480094,,US_LANDFIRE,,,,
3011,Pinus edulis,0.002660703,,US_LANDFIRE,,,,
3011,Pinus flexilis,0.002900567,,US_LANDFIRE,,,,
3011,Pinus jeffreyi,0.004468778,,US_LANDFIRE,,,,
3011,Pinus monticola,1.38E-05,,US_LANDFIRE,,,,
3011,Pinus ponderosa,0.153356954,,US_LANDFIRE,,,,
3011,Pinus quadrifolia,8.42E-06,,US_LANDFIRE,,,,
3011,Populus angustifolia,0.000229235,,US_LANDFIRE,,,,
3011,Populus tremuloides,0.19664525,,US_LANDFIRE,,,,
3011,Populus trichocarpa,0.002104496,,US_LANDFIRE,,,,
3011,Prunus,2.31E-05,,US_LANDFIRE,,,,
3011,Pseudotsuga menziesii,0.220577135,,US_LANDFIRE,,,,
3011,Quercus,0.001058064,,US_LANDFIRE,,,,
3011,Quercus gambelii,0.014405433,,US_LANDFIRE,,,,
3011,Salix,0.000105492,,US_LANDFIRE,,,,
3011,Taxus brevifolia,1.48E-05,,US_LANDFIRE,,,,
3011,Thuja plicata,0.005500569,,US_LANDFIRE,,,,
3011,Tsuga heterophylla,0.011527394,,US_LANDFIRE,,,,
3011,Tsuga mertensiana,0.001099713,,US_LANDFIRE,,,,
3011,UNKNOWN Tree,0.000118595,,US_LANDFIRE,,,,
3012,Abies concolor,0.035295954,,US_LANDFIRE,,,,
3012,Abies lasiocarpa,0.013337495,,US_LANDFIRE,,,,
3012,Acer glabrum,0.103763703,,US_LANDFIRE,,,,
3012,Acer grandidentatum,0.280820142,,US_LANDFIRE,,,,
3012,Cercocarpus ledifolius,0.019791975,,US_LANDFIRE,,,,
3012,Juniperus scopulorum,0.015760571,,US_LANDFIRE,,,,
3012,Pinus contorta,0.041946184,,US_LANDFIRE,,,,
3012,Populus angustifolia,0.003333051,,US_LANDFIRE,,,,
3012,Populus tremuloides,0.137895734,,US_LANDFIRE,,,,
3012,Pseudotsuga menziesii,0.093082067,,US_LANDFIRE,,,,
3012,Quercus gambelii,0.254973124,,US_LANDFIRE,,,,
3013,Betula papyrifera,0.031048698,,US_LANDFIRE,,,,
3013,Celtis occidentalis,0.041956891,,US_LANDFIRE,,,,
3013,Fraxinus pennsylvanica,0.053650654,,US_LANDFIRE,,,,
3013,Juglans nigra,0.015359753,,US_LANDFIRE,,,,
3013,Juniperus virginiana,0.227904924,,US_LANDFIRE,,,,
3013,Ostrya virginiana,0.001952701,,US_LANDFIRE,,,,
3013,Pinus ponderosa,0.145053531,,US_LANDFIRE,,,,
3013,Populus deltoides,0.058102214,,US_LANDFIRE,,,,
3013,Quercus macrocarpa,0.30071599,,US_LANDFIRE,,,,
3013,Tilia americana,0.094096258,,US_LANDFIRE,,,,
3013,Ulmus americana,0.028953846,,US_LANDFIRE,,,,
3013,Ulmus pumila,0.00120454,,US_LANDFIRE,,,,
3014,Abies concolor,0.004071237,,US_LANDFIRE,,,,
3014,Acer macrophyllum,0.011989274,,US_LANDFIRE,,,,
3014,Alnus rhombifolia,0.006292072,,US_LANDFIRE,,,,
3014,Alnus rubra,0.011687157,,US_LANDFIRE,,,,
3014,Arbutus menziesii,0.004453058,,US_LANDFIRE,,,,
3014,Eucalyptus,0.000740869,,US_LANDFIRE,,,,
3014,Juniperus californica,0.000545278,,US_LANDFIRE,,,,
3014,Lithocarpus densiflorus,0.048680757,,US_LANDFIRE,,,,
3014,Olneya tesota,0.010547008,,US_LANDFIRE,,,,
3014,Pinus attenuata,0.003002695,,US_LANDFIRE,,,,
3014,Pinus coulteri,0.057301709,,US_LANDFIRE,,,,
3014,Pinus jeffreyi,0.032314841,,US_LANDFIRE,,,,
3014,Pinus lambertiana,0.001018948,,US_LANDFIRE,,,,
3014,Pinus ponderosa,0.010497415,,US_LANDFIRE,,,,
3014,Pinus radiata,0.002914388,,US_LANDFIRE,,,,
3014,Pinus sabiniana,0.009241885,,US_LANDFIRE,,,,
3014,Platanus racemosa,0.006832542,,US_LANDFIRE,,,,
3014,Pseudotsuga macrocarpa,0.051613364,,US_LANDFIRE,,,,
3014,Pseudotsuga menziesii,0.015713861,,US_LANDFIRE,,,,
3014,Quercus,0.029860966,,US_LANDFIRE,,,,
3014,Quercus agrifolia,0.22977109,,US_LANDFIRE,,,,
3014,Quercus chrysolepis,0.313018898,,US_LANDFIRE,,,,
3014,Quercus douglasii,0.002428572,,US_LANDFIRE,,,,
3014,Quercus engelmannii,0.001069048,,US_LANDFIRE,,,,
3014,Quercus garryana,0.0025771,,US_LANDFIRE,,,,
3014,Quercus kelloggii,0.023474513,,US_LANDFIRE,,,,
3014,Quercus lobata,0.000389412,,US_LANDFIRE,,,,
3014,Quercus wislizeni,0.021490007,,US_LANDFIRE,,,,
3014,Salix,0.003144898,,US_LANDFIRE,,,,
3014,Sequoia sempervirens,0.076790762,,US_LANDFIRE,,,,
3014,Torreya californica,0.000108549,,US_LANDFIRE,,,,
3014,UNKNOWN Umbellularia/Vaccinium,0.006417828,,US_LANDFIRE,,,,
3015,Abies grandis,0.009724596,,US_LANDFIRE,,,,
3015,Acer macrophyllum,0.006060989,,US_LANDFIRE,,,,
3015,Aesculus,0.001446032,,US_LANDFIRE,,,,
3015,Alnus rubra,0.018532995,,US_LANDFIRE,,,,
3015,Arbutus menziesii,0.044804795,,US_LANDFIRE,,,,
3015,Castanopsis chrysophylla,0.000741434,,US_LANDFIRE,,,,
3015,Eucalyptus,0.000488795,,US_LANDFIRE,,,,
